company,opportunity_value,old_status_label,new_status_label,status_change_date,lead_created_date,current_lead_status,current_lead_status_date,current_opp_status,current_opp_status_date,billing_period_unit,billing_period
company3311,35,AE - Qualified,Opp - Lost,2018-05-18 13:31:56,2017-11-21 09:37:33,Lost,2018-05-18 13:31:47,Opp - Lost,2018-05-18 13:31:56,month,10
company3312,436,SD - Interested,SD - Engaged,2019-03-19 13:41:27,2019-02-11 10:07:52,Qualified,2019-03-25 10:35:59,AE - Qualified,2019-03-25 10:39:37,year,1
company3312,436,SD - Engaged,AE - Qualified,2019-03-25 10:39:37,2019-02-11 10:07:52,Qualified,2019-03-25 10:35:59,AE - Qualified,2019-03-25 10:39:37,year,1
company3314,29,AE - Qualified,Confirmed,2018-07-04 07:54:38,2018-06-28 14:20:14,Customer,2018-07-04 9:00:34,Paying,2018-07-16 18:30:00,month,11
company3314,29,Confirmed,Paying,2018-07-16 18:30:00,2018-06-28 14:20:14,Customer,2018-07-04 9:00:34,Paying,2018-07-16 18:30:00,month,9
company3316,40,MR - Qualification,AE - Qualified,2019-02-18 14:19:46,2019-02-13 08:20:43,Customer,2019-02-20 16:14:28,Paying,2019-03-02 08:11:41,month,8
company3316,40,AE - Qualified,Confirmed,2019-02-20 16:14:12,2019-02-13 08:20:43,Customer,2019-02-20 16:14:28,Paying,2019-03-02 08:11:41,month,10
company3316,40,Confirmed,Paying,2019-03-02 08:11:41,2019-02-13 08:20:43,Customer,2019-02-20 16:14:28,Paying,2019-03-02 08:11:41,month,6
company3319,19,MR - Qualification,AE - Qualified,2019-04-24 15:16:53,2019-04-24 12:45:32,Strategic Partnership,2019-02-26 15:32:39,AE - Qualified,2019-04-24 15:16:53,month,1
company3320,23,MR - Qualification,AE - Qualified,2019-02-12 12:48:30,2019-02-04 11:28:32,Qualified,2019-02-12 12:48:20,AE - Qualified,2019-02-12 12:48:30,month,5
company3321,40,MR - Qualification,AE - Qualified,2019-01-03 08:19:52,2018-12-27 12:26:22,Customer,2019-01-04 10:20:52,Paying,2019-01-30 11:59:40,month,2
company3321,40,AE - Qualified,Confirmed,2019-01-04 10:20:43,2018-12-27 12:26:22,Customer,2019-01-04 10:20:52,Paying,2019-01-30 11:59:40,month,3
company3321,40,Confirmed,Paying,2019-01-30 11:59:40,2018-12-27 12:26:22,Customer,2019-01-04 10:20:52,Paying,2019-01-30 11:59:40,month,8
company3324,37,MR - Qualification,AE - Qualified,2019-02-07 10:49:39,2019-02-07 10:25:50,Customer,2019-02-07 11:13:01,Paying,2019-03-06 08:11:43,month,6
company3324,37,AE - Qualified,Confirmed,2019-02-07 11:13:09,2019-02-07 10:25:50,Customer,2019-02-07 11:13:01,Paying,2019-03-06 08:11:43,month,4
company3324,37,Confirmed,Paying,2019-03-06 08:11:43,2019-02-07 10:25:50,Customer,2019-02-07 11:13:01,Paying,2019-03-06 08:11:43,month,8
company3327,244,SD - Interested,Opp - Lost,2018-11-09 08:50:35,2018-10-29 14:45:17,Not Interested,2018-11-09 8:50:42,Opp - Lost,2018-11-09 08:50:35,year,1
company3328,22,AE - Qualified,Confirmed,2018-05-30 14:22:15,2018-05-29 13:12:28,Customer,2018-05-30 14:22:18,Paying,2018-07-10 20:33:51,month,8
company3328,22,Confirmed,Paying,2018-07-10 20:33:51,2018-05-29 13:12:28,Customer,2018-05-30 14:22:18,Paying,2018-07-10 20:33:51,month,10
company3330,95,AE - Qualified,Opp - Lost,2017-01-27 09:30:53,2016-09-02 11:15:01,Customer,2017-04-27 16:06:17,Confirmed,2017-04-27 16:06:14,year,1
company3330,95,Opp - Lost,Confirmed,2017-04-27 16:06:14,2016-09-02 11:15:01,Customer,2017-04-27 16:06:17,Confirmed,2017-04-27 16:06:14,year,1
company3332,52,AE - Qualified,Opp - Lost,2018-02-01 09:23:07,2018-01-29 08:33:43,Disqualified,2018-10-19 15:47:55,Opp - Lost,2018-02-01 09:23:07,month,6
company3333,221,MR - Qualification,Opp - Lost,2019-03-20 13:55:52,2019-02-27 14:08:45,Disqualified,2019-03-20 13:55:15,Opp - Lost,2019-03-20 13:55:52,year,1
company3334,29,AE - Qualified,Paying,2017-08-14 12:45:01,2017-08-02 14:35:19,Customer,2017-08-14 13:26:47,Paying,2017-08-14 12:45:01,month,11
company3335,173,SD - Engaged,AE - Qualified,2019-03-12 11:01:46,2019-02-26 16:09:50,Qualified,2019-03-12 11:01:19,AE - Qualified,2019-03-12 11:01:46,year,1
company3336,46,AE - Qualified,Opp - Lost,2018-08-06 14:39:45,2018-06-20 12:17:27,Qualified,2019-03-11 11:01:22,AE - Qualified,2019-03-11 11:02:02,month,4
company3336,46,Opp - Lost,MR - Qualification,2019-03-08 09:50:45,2018-06-20 12:17:27,Qualified,2019-03-11 11:01:22,AE - Qualified,2019-03-11 11:02:02,month,5
company3336,46,MR - Qualification,AE - Qualified,2019-03-11 11:02:02,2018-06-20 12:17:27,Qualified,2019-03-11 11:01:22,AE - Qualified,2019-03-11 11:02:02,month,7
company3339,42,SD - Interested,Opp - Lost,2018-12-10 09:07:18,2018-10-29 14:36:47,Not Interested,2019-01-09 16:28:51,Opp - Lost,2018-12-10 09:07:18,month,5
company3340,38,AE - Qualified,Confirmed,2017-09-28 08:47:41,2017-09-21 11:11:50,Customer,2017-09-28 8:47:51,Paying,2017-10-23 11:32:25,month,11
company3340,38,Confirmed,Paying,2017-10-23 11:32:25,2017-09-21 11:11:50,Customer,2017-09-28 8:47:51,Paying,2017-10-23 11:32:25,month,11
company3342,465,MR - Qualification,AE - Qualified,2018-09-26 15:07:00,2018-09-18 15:45:11,Lost,2018-11-13 15:20:50,Opp - Lost,2018-11-13 15:20:47,year,1
company3342,465,AE - Qualified,Opp - Lost,2018-11-13 15:20:47,2018-09-18 15:45:11,Lost,2018-11-13 15:20:50,Opp - Lost,2018-11-13 15:20:47,year,1
company3344,52,MR - Qualification,AE - Qualified,2019-01-10 10:13:43,2019-01-07 16:19:51,Disqualified,2019-02-06 10:41:24,Opp - Lost,2019-02-06 10:41:33,month,11
company3344,52,AE - Qualified,Opp - Lost,2019-02-06 10:41:33,2019-01-07 16:19:51,Disqualified,2019-02-06 10:41:24,Opp - Lost,2019-02-06 10:41:33,month,1
company3346,158,AE - Qualified,Opp - Lost,2018-03-20 11:05:18,2018-03-07 16:50:44,Lost,2018-03-23 15:24:39,Opp - Lost,2018-03-20 11:05:18,year,1
company3347,234,MR - Qualification,AE - Qualified,2019-03-05 09:12:30,2019-02-19 13:33:29,Qualified,2019-03-05 9:12:33,AE - Qualified,2019-03-05 09:12:30,year,1
company3348,118,MR - Qualification,AE - Qualified,2018-08-13 09:46:03,2018-08-09 11:26:24,Not Interested,2019-04-18 11:42:15,Opp - Lost,2018-10-23 15:44:15,year,1
company3348,118,AE - Qualified,Opp - Lost,2018-10-23 15:44:15,2018-08-09 11:26:24,Not Interested,2019-04-18 11:42:15,Opp - Lost,2018-10-23 15:44:15,year,1
company3350,206,SD - Interested,SD - Engaged,2019-04-24 12:39:26,2018-11-06 15:53:02,Qualified,2019-04-26 13:24:32,AE - Qualified,2019-04-26 13:24:27,year,1
company3350,206,SD - Engaged,AE - Qualified,2019-04-26 13:24:27,2018-11-06 15:53:02,Qualified,2019-04-26 13:24:32,AE - Qualified,2019-04-26 13:24:27,year,1
company3352,1273,SD - Interested,Opp - Lost,2019-01-14 15:04:43,2019-01-07 10:51:20,Disqualified,2019-01-14 15:04:34,Opp - Lost,2019-01-14 15:04:43,year,1
company3353,29,MR - Qualification,AE - Qualified,2018-11-07 14:55:11,2018-11-07 08:13:28,Lost,2018-12-03 15:57:06,Opp - Lost,2018-12-03 15:57:02,month,9
company3353,29,AE - Qualified,Opp - Lost,2018-12-03 15:57:02,2018-11-07 08:13:28,Lost,2018-12-03 15:57:06,Opp - Lost,2018-12-03 15:57:02,month,4
company3355,29,AE - Qualified,Opp - Lost,2018-04-19 12:00:18,2018-03-28 10:15:37,Customer,2018-06-26 14:24:26,Paying,2018-06-26 18:14:38,month,11
company3355,29,Opp - Lost,AE - Qualified,2018-06-13 14:44:20,2018-03-28 10:15:37,Customer,2018-06-26 14:24:26,Paying,2018-06-26 18:14:38,month,11
company3355,29,AE - Qualified,Confirmed,2018-06-26 14:24:19,2018-03-28 10:15:37,Customer,2018-06-26 14:24:26,Paying,2018-06-26 18:14:38,month,7
company3355,29,Confirmed,Paying,2018-06-26 18:14:38,2018-03-28 10:15:37,Customer,2018-06-26 14:24:26,Paying,2018-06-26 18:14:38,month,5
company3359,84,AE - Qualified,Confirmed,2017-08-08 09:31:44,2017-08-04 13:57:46,Customer,2017-08-16 11:58:25,Paying,2017-09-06 11:37:34,year,1
company3359,84,Confirmed,Paying,2017-09-06 11:37:34,2017-08-04 13:57:46,Customer,2017-08-16 11:58:25,Paying,2017-09-06 11:37:34,year,1
company3361,71,AE - Qualified,Confirmed,2017-09-11 08:27:14,2017-05-22 09:19:42,Customer,2017-09-11 8:29:06,Paying,2017-10-02 06:50:34,month,3
company3361,71,Confirmed,Paying,2017-10-02 06:50:34,2017-05-22 09:19:42,Customer,2017-09-11 8:29:06,Paying,2017-10-02 06:50:34,month,3
company3363,95,AE - Qualified,Confirmed,2016-10-23 11:22:27,2016-10-17 23:30:55,Customer,2016-10-23 11:33:35,Paying,2017-01-20 13:31:25,year,1
company3363,95,Confirmed,Paying,2017-01-20 13:31:25,2016-10-17 23:30:55,Customer,2016-10-23 11:33:35,Paying,2017-01-20 13:31:25,year,1
company3365,100,MR - Qualification,AE - Qualified,2018-09-27 13:24:37,2018-09-27 07:52:56,LCI,2019-03-15 12:18:05,Opp - Lost,2019-03-05 16:45:13,year,1
company3365,100,AE - Qualified,Opp - Lost,2019-03-05 16:45:13,2018-09-27 07:52:56,LCI,2019-03-15 12:18:05,Opp - Lost,2019-03-05 16:45:13,year,1
company3367,15,AE - Qualified,Opp - Lost,2016-10-11 07:37:44,2016-09-27 13:43:30,Lost,2016-10-11 7:37:43,Opp - Lost,2016-10-11 07:37:44,month,2
company3368,19,MR - Qualification,AE - Qualified,2018-08-07 13:17:22,2018-08-07 12:52:42,Lost,2019-02-07 12:36:25,Opp - Lost,2019-02-07 12:36:33,month,9
company3368,19,AE - Qualified,AE - Negotiation,2018-09-03 15:23:37,2018-08-07 12:52:42,Lost,2019-02-07 12:36:25,Opp - Lost,2019-02-07 12:36:33,month,11
company3368,19,AE - Negotiation,Opp - Lost,2019-02-07 12:36:33,2018-08-07 12:52:42,Lost,2019-02-07 12:36:25,Opp - Lost,2019-02-07 12:36:33,month,6
company3371,71,MR - Qualification,AE - Qualified,2018-09-17 10:07:38,2018-09-17 09:20:16,Customer,2018-10-24 11:49:46,Confirmed,2018-10-24 11:49:41,month,6
company3371,71,AE - Qualified,AE - Negotiation,2018-10-04 07:31:26,2018-09-17 09:20:16,Customer,2018-10-24 11:49:46,Confirmed,2018-10-24 11:49:41,month,5
company3371,71,AE - Negotiation,Confirmed,2018-10-24 11:49:41,2018-09-17 09:20:16,Customer,2018-10-24 11:49:46,Confirmed,2018-10-24 11:49:41,month,7
company3374,38,AE - Qualified,Opp - Lost,2019-03-28 09:14:16,2017-10-10 08:49:42,Lost,2019-03-28 9:14:21,Opp - Lost,2019-03-28 09:14:16,month,5
company3375,127,AE - Qualified,Opp - Lost,2018-04-05 15:43:54,2018-03-16 12:39:56,Lost,2018-08-10 7:53:11,Opp - Lost,2018-04-05 15:43:54,year,1
company3376,100,AE - Qualified,Opp - Lost,2018-05-18 13:53:58,2018-04-27 12:36:01,Lost,2018-05-18 13:54:05,Opp - Lost,2018-05-18 13:53:58,year,1
company3377,52,Confirmed,Paying,2017-09-12 08:49:49,2017-09-12 07:49:01,Customer,2017-09-12 7:49:08,Paying,2017-09-12 08:49:49,month,10
company3378,334,SD - Interested,Opp - Lost,2019-03-21 10:28:59,2019-02-28 13:50:37,Disqualified,2019-03-20 10:17:53,Opp - Lost,2019-03-21 10:28:59,year,1
company3379,38,Paying,AE - Qualified,2017-11-10 13:56:09,2017-11-10 13:37:12,Customer,2017-11-23 14:55:04,Paying,2017-11-10 17:17:56,month,5
company3379,38,AE - Qualified,Paying,2017-11-10 17:17:56,2017-11-10 13:37:12,Customer,2017-11-23 14:55:04,Paying,2017-11-10 17:17:56,month,10
company3381,234,MR - Qualification,Opp - Lost,2019-04-08 08:38:23,2019-02-07 15:51:15,Disqualified,2019-04-08 8:38:28,Opp - Lost,2019-04-08 08:38:23,year,1
company3382,38,SD - Engaged,AE - Qualified,2018-10-04 12:27:06,2018-10-02 14:16:20,Lost,2018-12-13 10:18:35,Opp - Lost,2018-12-13 10:18:40,month,4
company3382,38,AE - Qualified,Opp - Lost,2018-12-13 10:18:40,2018-10-02 14:16:20,Lost,2018-12-13 10:18:35,Opp - Lost,2018-12-13 10:18:40,month,10
company3384,48,AE - Qualified,AE - Negotiation,2018-11-23 15:34:14,2018-04-13 08:40:12,Customer,2018-11-30 20:13:50,Paying,2019-01-23 14:14:00,month,2
company3384,48,AE - Negotiation,Confirmed,2018-11-30 20:13:43,2018-04-13 08:40:12,Customer,2018-11-30 20:13:50,Paying,2019-01-23 14:14:00,month,8
company3384,48,Confirmed,Paying,2019-01-23 14:14:00,2018-04-13 08:40:12,Customer,2018-11-30 20:13:50,Paying,2019-01-23 14:14:00,month,8
company3387,37,MR - Qualification,AE - Qualified,2019-02-28 14:12:18,2019-02-04 16:44:50,Customer,2019-03-29 10:43:16,Confirmed,2019-03-29 10:43:06,month,10
company3387,37,AE - Qualified,Confirmed,2019-03-29 10:43:06,2019-02-04 16:44:50,Customer,2019-03-29 10:43:16,Confirmed,2019-03-29 10:43:06,month,6
company3389,38,AE - Qualified,Confirmed,2017-08-08 12:54:46,2017-08-07 12:58:59,Customer,2017-08-14 7:36:24,Paying,2017-08-14 08:46:48,month,6
company3389,38,Confirmed,Paying,2017-08-14 08:46:48,2017-08-07 12:58:59,Customer,2017-08-14 7:36:24,Paying,2017-08-14 08:46:48,month,4
company3391,242,MR - Qualification,AE - Qualified,2018-10-24 08:29:13,2018-10-11 12:22:08,Customer,2018-11-30 11:07:34,Paying,2019-01-28 14:03:55,year,1
company3391,242,AE - Qualified,AE - Negotiation,2018-11-23 10:10:40,2018-10-11 12:22:08,Customer,2018-11-30 11:07:34,Paying,2019-01-28 14:03:55,year,1
company3391,242,AE - Negotiation,Confirmed,2018-11-30 11:07:29,2018-10-11 12:22:08,Customer,2018-11-30 11:07:34,Paying,2019-01-28 14:03:55,year,1
company3391,242,Confirmed,Paying,2019-01-28 14:03:55,2018-10-11 12:22:08,Customer,2018-11-30 11:07:34,Paying,2019-01-28 14:03:55,year,1
company3395,38,Confirmed,Paying,2018-03-29 12:24:52,2018-03-29 09:06:13,Customer,2018-03-29 9:07:22,Paying,2018-03-29 12:24:52,month,5
company3396,100,AE - Qualified,Confirmed,2017-06-30 13:59:56,2017-03-31 08:08:57,Customer,2017-06-30 13:59:59,Paying,2017-08-02 07:35:54,year,1
company3396,100,Confirmed,Paying,2017-08-02 07:35:54,2017-03-31 08:08:57,Customer,2017-06-30 13:59:59,Paying,2017-08-02 07:35:54,year,1
company3398,38,AE - Qualified,Opp - Lost,2018-01-30 08:59:55,2017-11-07 09:52:35,Qualified,2019-05-14 12:34:29,AE - Qualified,2019-05-14 12:34:24,month,2
company3398,38,Opp - Lost,MR - Qualification,2018-08-14 09:43:25,2017-11-07 09:52:35,Qualified,2019-05-14 12:34:29,AE - Qualified,2019-05-14 12:34:24,month,10
company3398,38,MR - Qualification,Opp - Lost,2018-09-06 07:39:45,2017-11-07 09:52:35,Qualified,2019-05-14 12:34:29,AE - Qualified,2019-05-14 12:34:24,month,9
company3398,38,Opp - Lost,MR - Qualification,2019-05-10 07:40:01,2017-11-07 09:52:35,Qualified,2019-05-14 12:34:29,AE - Qualified,2019-05-14 12:34:24,month,11
company3398,38,MR - Qualification,AE - Qualified,2019-05-14 12:34:24,2017-11-07 09:52:35,Qualified,2019-05-14 12:34:29,AE - Qualified,2019-05-14 12:34:24,month,6
company3403,446,SD - Interested,Opp - Lost,2019-01-15 15:42:15,2018-10-22 15:47:38,Interested,2018-10-22 15:44:26,Opp - Lost,2019-01-15 15:42:15,year,1
company3404,182,MR - Qualification,AE - Qualified,2019-05-06 13:24:46,2019-05-02 11:55:59,Qualified,2019-05-06 13:24:34,AE - Qualified,2019-05-06 13:24:46,year,1
company3405,71,AE - Qualified,Confirmed,2018-05-14 13:01:58,2018-04-05 10:09:39,Customer,2018-05-14 13:01:53,Paying,2018-06-05 08:12:46,month,3
company3405,71,Confirmed,Paying,2018-06-05 08:12:46,2018-04-05 10:09:39,Customer,2018-05-14 13:01:53,Paying,2018-06-05 08:12:46,month,4
company3407,25,AE - Qualified,Confirmed,2018-01-23 14:16:11,2018-01-10 17:20:12,Customer,2018-01-23 14:16:17,Paying,2018-02-05 17:17:36,month,2
company3407,25,Confirmed,Paying,2018-02-05 17:17:36,2018-01-10 17:20:12,Customer,2018-01-23 14:16:17,Paying,2018-02-05 17:17:36,month,7
company3409,167,AE - Qualified,AE - Negotiation,2018-09-03 09:29:12,2018-03-02 12:28:32,Lost,2018-09-14 12:50:42,Opp - Lost,2018-09-14 12:50:51,year,1
company3409,167,AE - Negotiation,Opp - Lost,2018-09-14 12:50:51,2018-03-02 12:28:32,Lost,2018-09-14 12:50:42,Opp - Lost,2018-09-14 12:50:51,year,1
company3411,153,SD - Interested,SD - Engaged,2019-02-20 10:05:26,2019-02-12 08:18:19,Qualified,2019-02-27 9:44:53,AE - Qualified,2019-02-27 09:44:45,year,1
company3411,153,SD - Engaged,AE - Qualified,2019-02-27 09:44:45,2019-02-12 08:18:19,Qualified,2019-02-27 9:44:53,AE - Qualified,2019-02-27 09:44:45,year,1
company3413,38,AE - Qualified,Confirmed,2017-02-20 16:02:36,2017-01-30 16:34:35,Customer,2017-02-20 16:02:40,Paying,2017-02-23 11:02:59,month,3
company3413,38,Confirmed,Paying,2017-02-23 11:02:59,2017-01-30 16:34:35,Customer,2017-02-20 16:02:40,Paying,2017-02-23 11:02:59,month,2
company3415,734,MR - Qualification,AE - Qualified,2018-08-23 10:02:29,2018-08-13 14:14:14,Lost,2019-04-03 15:56:47,Opp - Lost,2019-04-03 15:57:02,year,1
company3415,734,AE - Qualified,Opp - Lost,2019-04-03 15:57:02,2018-08-13 14:14:14,Lost,2019-04-03 15:56:47,Opp - Lost,2019-04-03 15:57:02,year,1
company3417,351,MR - Qualification,AE - Qualified,2019-02-13 08:52:07,2019-02-12 09:52:24,Contacted,2019-05-13 14:47:12,Opp - Lost,2019-05-13 09:06:58,year,1
company3417,351,AE - Qualified,Opp - Lost,2019-05-13 09:06:58,2019-02-12 09:52:24,Contacted,2019-05-13 14:47:12,Opp - Lost,2019-05-13 09:06:58,year,1
company3419,847,SD - Interested,SD - Engaged,2019-02-19 14:05:59,2019-02-19 14:05:54,Qualified,2019-02-28 8:33:46,AE - Qualified,2019-02-28 08:34:13,year,1
company3419,847,SD - Engaged,AE - Qualified,2019-02-28 08:34:13,2019-02-19 14:05:54,Qualified,2019-02-28 8:33:46,AE - Qualified,2019-02-28 08:34:13,year,1
company3421,277,SD - Interested,AE - Qualified,2019-04-17 07:14:08,2019-04-15 13:39:30,Qualified,2019-04-17 7:13:44,AE - Qualified,2019-04-17 07:14:08,year,1
company3422,224,MR - Qualification,AE - Qualified,2018-08-28 09:04:22,2018-08-28 08:12:04,Lost,2018-12-04 10:22:20,Opp - Lost,2018-12-04 10:22:29,year,1
company3422,224,AE - Qualified,Opp - Lost,2018-12-04 10:22:29,2018-08-28 08:12:04,Lost,2018-12-04 10:22:20,Opp - Lost,2018-12-04 10:22:29,year,1
company3424,173,AE - Qualified,Opp - Lost,2019-04-01 12:17:09,2018-05-10 10:46:22,LCI,2019-04-04 15:52:25,Opp - Lost,2019-04-01 12:17:09,year,1
company3425,230,SD - Interested,SD - Engaged,2019-05-09 11:30:50,2018-11-21 13:48:37,Pre-qualified Outbound,2019-05-09 13:27:45,SD - Engaged,2019-05-09 11:30:50,year,1
company3426,486,MR - Qualification,AE - Qualified,2019-01-25 09:33:22,2019-01-23 16:33:44,Qualified,2019-01-25 9:33:26,AE - Solution Design,2019-01-31 10:54:42,year,1
company3426,486,AE - Qualified,AE - Solution Design,2019-01-31 10:54:42,2019-01-23 16:33:44,Qualified,2019-01-25 9:33:26,AE - Solution Design,2019-01-31 10:54:42,year,1
company3428,230,MR - Qualification,AE - Qualified,2019-01-08 16:01:14,2018-12-13 15:44:36,Customer,2019-01-21 10:55:22,Paying,2019-02-27 08:06:13,year,1
company3428,230,AE - Qualified,AE - Solution Design,2019-01-08 16:43:04,2018-12-13 15:44:36,Customer,2019-01-21 10:55:22,Paying,2019-02-27 08:06:13,year,1
company3428,230,AE - Solution Design,AE - Negotiation,2019-01-18 15:14:56,2018-12-13 15:44:36,Customer,2019-01-21 10:55:22,Paying,2019-02-27 08:06:13,year,1
company3428,230,AE - Negotiation,Confirmed,2019-01-21 10:55:12,2018-12-13 15:44:36,Customer,2019-01-21 10:55:22,Paying,2019-02-27 08:06:13,year,1
company3428,230,Confirmed,Paying,2019-02-27 08:06:13,2018-12-13 15:44:36,Customer,2019-01-21 10:55:22,Paying,2019-02-27 08:06:13,year,1
company3433,465,SD - Interested,Opp - Lost,2019-04-03 08:10:27,2019-02-27 13:06:16,Not Interested,2019-04-03 14:03:26,Opp - Lost,2019-04-03 08:10:27,year,1
company3434,386,MR - Qualification,AE - Qualified,2019-03-27 08:42:31,2019-03-21 14:41:11,Qualified,2019-03-27 8:42:35,AE - Qualified,2019-03-27 08:42:31,year,1
company3435,322,MR - Qualification,Opp - Lost,2019-05-13 11:20:13,2019-05-09 14:22:35,Disqualified,2019-05-13 11:21:37,Opp - Lost,2019-05-13 11:20:13,year,1
company3436,244,SD - Interested,SD - Engaged,2018-10-09 08:50:57,2018-07-30 12:19:04,Qualified,2018-11-07 15:08:28,AE - Qualified,2018-11-09 09:08:52,year,1
company3436,244,SD - Engaged,MR - Qualification,2018-11-07 15:08:24,2018-07-30 12:19:04,Qualified,2018-11-07 15:08:28,AE - Qualified,2018-11-09 09:08:52,year,1
company3436,244,MR - Qualification,AE - Qualified,2018-11-09 09:08:52,2018-07-30 12:19:04,Qualified,2018-11-07 15:08:28,AE - Qualified,2018-11-09 09:08:52,year,1
company3439,359,AE - Qualified,AE - Solution Design,2018-07-31 12:47:38,2018-02-27 08:16:50,Customer,2018-09-06 6:28:29,Confirmed,2018-09-06 06:28:14,year,1
company3439,359,AE - Solution Design,Confirmed,2018-09-06 06:28:14,2018-02-27 08:16:50,Customer,2018-09-06 6:28:29,Confirmed,2018-09-06 06:28:14,year,1
company3441,436,SD - Interested,SD - Engaged,2019-01-10 16:13:02,2018-12-13 09:40:23,Lost,2019-01-24 11:18:46,Opp - Lost,2019-01-24 11:20:05,year,1
company3441,436,SD - Engaged,Opp - Lost,2019-01-24 11:20:05,2018-12-13 09:40:23,Lost,2019-01-24 11:18:46,Opp - Lost,2019-01-24 11:20:05,year,1
company3443,65,AE - Qualified,Opp - Lost,2017-10-05 08:54:34,2017-04-03 13:49:50,Not Interested,2019-03-27 9:34:36,Opp - Lost,2017-10-05 08:54:34,month,7
company3444,140,SD - Engaged,AE - Qualified,2018-10-26 10:03:13,2018-10-19 14:43:49,Customer,2018-10-30 11:23:35,Paying,2018-12-18 19:38:58,year,1
company3444,140,AE - Qualified,Confirmed,2018-10-30 11:23:25,2018-10-19 14:43:49,Customer,2018-10-30 11:23:35,Paying,2018-12-18 19:38:58,year,1
company3444,140,Confirmed,Paying,2018-12-18 19:38:58,2018-10-19 14:43:49,Customer,2018-10-30 11:23:35,Paying,2018-12-18 19:38:58,year,1
company3447,20,AE - Qualified,Confirmed,2017-02-27 08:31:22,2017-01-27 12:54:57,Customer,2017-02-27 8:31:07,Paying,2017-03-14 12:29:10,month,7
company3447,20,Confirmed,Paying,2017-03-14 12:29:10,2017-01-27 12:54:57,Customer,2017-02-27 8:31:07,Paying,2017-03-14 12:29:10,month,9
company3449,581,SD - Engaged,AE - Qualified,2018-08-10 09:42:00,2018-08-10 09:10:27,Qualified,2018-08-06 14:56:15,AE - Qualified,2018-08-10 09:42:00,year,1
company3450,62,SD - Interested,Opp - Lost,2018-12-04 11:01:24,2018-10-29 14:37:27,Not Interested,2018-12-04 11:01:32,Opp - Lost,2018-12-04 11:01:24,month,2
company3451,220,SD - Interested,AE - Qualified,2019-04-03 13:25:44,2019-03-28 09:26:38,Qualified,2019-04-03 13:22:40,AE - Qualified,2019-04-03 13:25:44,year,1
company3452,436,SD - Interested,Opp - Lost,2019-01-23 13:44:33,2018-12-11 14:10:03,Not Interested,2019-01-23 13:44:39,Opp - Lost,2019-01-23 13:44:33,year,1
company3453,370,SD - Interested,SD - Engaged,2019-05-13 12:31:32,2019-05-08 14:28:18,Interested,2018-11-09 15:57:58,SD - Engaged,2019-05-13 12:31:32,year,1
company3454,19,MR - Qualification,AE - Qualified,2018-08-07 08:41:49,2018-08-07 07:39:10,Customer,2018-08-29 13:33:38,Paying,2018-08-28 11:33:57,month,7
